City,Country,Latitude,Longitude,Year,Month,Temperature
Singapore,Singapore,1.35,103.82,1997,2,28.66
Singapore,Singapore,1.35,103.82,1997,3,28.79
Singapore,Singapore,1.35,103.82,1997,4,28.68
Singapore,Singapore,1.35,103.82,1997,5,30.45
Singapore,Singapore,1.35,103.82,1997,6,27.91
Singapore,Singapore,1.35,103.82,1997,7,30.75
Singapore,Singapore,1.35,103.82,1997,8,29.9
Singapore,Singapore,1.35,103.82,1997,9,28.66
Singapore,Singapore,1.35,103.82,1997,10,28.85
Singapore,Singapore,1.35,103.82,1997,11,28.06
Singapore,Singapore,1.35,103.82,1997,12,27.43
Singapore,Singapore,1.35,103.82,1998,1,28.0
Singapore,Singapore,1.35,103.82,1998,2,28.76
Singapore,Singapore,1.35,103.82,1998,3,28.8
Singapore,Singapore,1.35,103.82,1998,4,29.99
Singapore,Singapore,1.35,103.82,1998,5,28.94
Singapore,Singapore,1.35,103.82,1998,6,29.89
Singapore,Singapore,1.35,103.82,1998,7,28.98
Singapore,Singapore,1.35,103.82,1998,8,28.95
Singapore,Singapore,1.35,103.82,1998,9,28.71
Singapore,Singapore,1.35,103.82,1998,10,29.66
Singapore,Singapore,1.35,103.82,1998,11,27.62
Singapore,Singapore,1.35,103.82,1998,12,28.02
Singapore,Singapore,1.35,103.82,1999,1,28.79
Singapore,Singapore,1.35,103.82,1999,2,28.83
Singapore,Singapore,1.35,103.82,1999,3,29.03
Singapore,Singapore,1.35,103.82,1999,4,29.81
Singapore,Singapore,1.35,103.82,1999,5,30.75
Singapore,Singapore,1.35,103.82,1999,6,29.7
Singapore,Singapore,1.35,103.82,1999,7,29.78
Singapore,Singapore,1.35,103.82,1999,8,28.81
Singapore,Singapore,1.35,103.82,1999,9,28.28
Singapore,Singapore,1.35,103.82,1999,10,29.36
Singapore,Singapore,1.35,103.82,1999,11,27.67
Singapore,Singapore,1.35,103.82,1999,12,28.32
Singapore,Singapore,1.35,103.82,2000,1,25.99
Singapore,Singapore,1.35,103.82,2000,2,28.9
Singapore,Singapore,1.35,103.82,2000,3,28.58
Singapore,Singapore,1.35,103.82,2000,4,29.16
Singapore,Singapore,1.35,103.82,2000,5,29.51
Singapore,Singapore,1.35,103.82,2000,6,29.5
Singapore,Singapore,1.35,103.82,2000,7,28.87
Singapore,Singapore,1.35,103.82,2000,8,27.94
Singapore,Singapore,1.35,103.82,2000,9,29.12
Singapore,Singapore,1.35,103.82,2000,10,29.86
Singapore,Singapore,1.35,103.82,2000,11,28.1
Singapore,Singapore,1.35,103.82,2000,12,28.47
Singapore,Singapore,1.35,103.82,2001,1,28.68
Singapore,Singapore,1.35,103.82,2001,2,29.78
Singapore,Singapore,1.35,103.82,2001,3,30.23
Singapore,Singapore,1.35,103.82,2001,4,29.57
Singapore,Singapore,1.35,103.82,2001,5,29.42
Singapore,Singapore,1.35,103.82,2001,6,30.47
Singapore,Singapore,1.35,103.82,2001,7,29.41
Singapore,Singapore,1.35,103.82,2001,8,29.46
Singapore,Singapore,1.35,103.82,2001,9,30.24
Singapore,Singapore,1.35,103.82,2001,10,28.93
Singapore,Singapore,1.35,103.82,2001,11,28.22
Singapore,Singapore,1.35,103.82,2001,12,27.23
Singapore,Singapore,1.35,103.82,2002,1,29.43
Singapore,Singapore,1.35,103.82,2002,2,28.7
Singapore,Singapore,1.35,103.82,2002,3,28.72
Singapore,Singapore,1.35,103.82,2002,4,29.69
Singapore,Singapore,1.35,103.82,2002,5,29.48
Singapore,Singapore,1.35,103.82,2002,6,29.43
Singapore,Singapore,1.35,103.82,2002,7,28.57
Singapore,Singapore,1.35,103.82,2002,8,27.98
Singapore,Singapore,1.35,103.82,2002,9,28.39
Singapore,Singapore,1.35,103.82,2002,10,30.3
Singapore,Singapore,1.35,103.82,2002,11,28.45
Singapore,Singapore,1.35,103.82,2002,12,28.58
Singapore,Singapore,1.35,103.82,2003,1,28.78
Singapore,Singapore,1.35,103.82,2003,2,30.24
Singapore,Singapore,1.35,103.82,2003,3,27.71
Singapore,Singapore,1.35,103.82,2003,4,29.09
Singapore,Singapore,1.35,103.82,2003,5,29.39
Singapore,Singapore,1.35,103.82,2003,6,29.63
Singapore,Singapore,1.35,103.82,2003,7,28.74
Singapore,Singapore,1.35,103.82,2003,8,28.64
Singapore,Singapore,1.35,103.82,2003,9,29.11
Singapore,Singapore,1.35,103.82,2003,10,28.98
Singapore,Singapore,1.35,103.82,2003,11,27.45
Singapore,Singapore,1.35,103.82,2003,12,26.43
Singapore,Singapore,1.35,103.82,2004,1,27.28
Singapore,Singapore,1.35,103.82,2004,2,28.59
Singapore,Singapore,1.35,103.82,2004,3,28.8
Singapore,Singapore,1.35,103.82,2004,4,29.18
Singapore,Singapore,1.35,103.82,2004,5,29.63
Singapore,Singapore,1.35,103.82,2004,6,29.18
Singapore,Singapore,1.35,103.82,2004,7,28.88
Singapore,Singapore,1.35,103.82,2004,8,28.22
Singapore,Singapore,1.35,103.82,2004,9,28.38
Singapore,Singapore,1.35,103.82,2004,10,28.06
Singapore,Singapore,1.35,103.82,2004,11,27.86
Singapore,Singapore,1.35,103.82,2004,12,27.37
Singapore,Singapore,1.35,103.82,2005,1,28.62
Singapore,Singapore,1.35,103.82,2005,2,29.27
Singapore,Singapore,1.35,103.82,2005,3,28.94
Singapore,Singapore,1.35,103.82,2005,4,29.43
Singapore,Singapore,1.35,103.82,2005,5,30.26
Singapore,Singapore,1.35,103.82,2005,6,30.47
Singapore,Singapore,1.35,103.82,2005,7,29.09
Singapore,Singapore,1.35,103.82,2005,8,30.11
Singapore,Singapore,1.35,103.82,2005,9,29.31
Singapore,Singapore,1.35,103.82,2005,10,29.63
Singapore,Singapore,1.35,103.82,2005,11,28.08
Singapore,Singapore,1.35,103.82,2005,12,28.46
Singapore,Singapore,1.35,103.82,2006,1,27.45
Singapore,Singapore,1.35,103.82,2006,2,28.69
Singapore,Singapore,1.35,103.82,2006,3,29.25
Singapore,Singapore,1.35,103.82,2006,4,30.25
Singapore,Singapore,1.35,103.82,2006,5,30.36
Singapore,Singapore,1.35,103.82,2006,6,30.78
Singapore,Singapore,1.35,103.82,2006,7,28.01
Singapore,Singapore,1.35,103.82,2006,8,28.33
Singapore,Singapore,1.35,103.82,2006,9,29.17
Singapore,Singapore,1.35,103.82,2006,10,28.5
Singapore,Singapore,1.35,103.82,2006,11,30.37
Singapore,Singapore,1.35,103.82,2006,12,28.37
Singapore,Singapore,1.35,103.82,2007,1,27.97
Singapore,Singapore,1.35,103.82,2007,2,28.67
Singapore,Singapore,1.35,103.82,2007,3,28.69
Singapore,Singapore,1.35,103.82,2007,4,30.05
Singapore,Singapore,1.35,103.82,2007,5,30.1
Singapore,Singapore,1.35,103.82,2007,6,29.71
Singapore,Singapore,1.35,103.82,2007,7,28.83
Singapore,Singapore,1.35,103.82,2007,8,29.97
Singapore,Singapore,1.35,103.82,2007,9,30.0
Singapore,Singapore,1.35,103.82,2007,10,29.2
Singapore,Singapore,1.35,103.82,2007,11,27.09
Singapore,Singapore,1.35,103.82,2007,12,28.4
Singapore,Singapore,1.35,103.82,2008,1,29.13
Singapore,Singapore,1.35,103.82,2008,2,30.0
Singapore,Singapore,1.35,103.82,2008,3,29.56
Singapore,Singapore,1.35,103.82,2008,4,31.04
Singapore,Singapore,1.35,103.82,2008,5,30.08
Singapore,Singapore,1.35,103.82,2008,6,30.48
Singapore,Singapore,1.35,103.82,2008,7,28.57
Singapore,Singapore,1.35,103.82,2008,8,29.25
Singapore,Singapore,1.35,103.82,2008,9,29.97
Singapore,Singapore,1.35,103.82,2008,10,28.63
Singapore,Singapore,1.35,103.82,2008,11,27.44
Singapore,Singapore,1.35,103.82,2008,12,28.11
Singapore,Singapore,1.35,103.82,2009,1,27.9
Singapore,Singapore,1.35,103.82,2009,2,29.52
Singapore,Singapore,1.35,103.82,2009,3,28.74
Singapore,Singapore,1.35,103.82,2009,4,31.26
Singapore,Singapore,1.35,103.82,2009,5,29.16
Singapore,Singapore,1.35,103.82,2009,6,30.94
Singapore,Singapore,1.35,103.82,2009,7,28.53
Singapore,Singapore,1.35,103.82,2009,8,27.8
Singapore,Singapore,1.35,103.82,2009,9,29.23
Singapore,Singapore,1.35,103.82,2009,10,28.88
Singapore,Singapore,1.35,103.82,2009,11,27.29
Singapore,Singapore,1.35,103.82,2009,12,26.89
Singapore,Singapore,1.35,103.82,2010,1,28.07
Singapore,Singapore,1.35,103.82,2010,2,29.76
Singapore,Singapore,1.35,103.82,2010,3,29.49
Singapore,Singapore,1.35,103.82,2010,4,30.12
Singapore,Singapore,1.35,103.82,2010,5,30.42
Singapore,Singapore,1.35,103.82,2010,6,30.06
Singapore,Singapore,1.35,103.82,2010,7,28.08
Singapore,Singapore,1.35,103.82,2010,8,28.09
Singapore,Singapore,1.35,103.82,2010,9,28.94
Singapore,Singapore,1.35,103.82,2010,10,28.97
Singapore,Singapore,1.35,103.82,2010,11,28.68
Singapore,Singapore,1.35,103.82,2010,12,28.61
Singapore,Singapore,1.35,103.82,2011,1,28.52
Singapore,Singapore,1.35,103.82,2011,2,28.9
Singapore,Singapore,1.35,103.82,2011,3,28.13
Singapore,Singapore,1.35,103.82,2011,4,30.39
Singapore,Singapore,1.35,103.82,2011,5,30.47
Singapore,Singapore,1.35,103.82,2011,6,28.43
Singapore,Singapore,1.35,103.82,2011,7,28.51
Singapore,Singapore,1.35,103.82,2011,8,28.61
Singapore,Singapore,1.35,103.82,2011,9,29.18
Singapore,Singapore,1.35,103.82,2011,10,28.54
Singapore,Singapore,1.35,103.82,2011,11,28.07
Singapore,Singapore,1.35,103.82,2011,12,27.95
Singapore,Singapore,1.35,103.82,2012,1,28.0
Singapore,Singapore,1.35,103.82,2012,2,28.61
Singapore,Singapore,1.35,103.82,2012,3,28.67
Singapore,Singapore,1.35,103.82,2012,4,29.36
Singapore,Singapore,1.35,103.82,2012,5,30.38
Singapore,Singapore,1.35,103.82,2012,6,30.52
Singapore,Singapore,1.35,103.82,2012,7,28.58
Singapore,Singapore,1.35,103.82,2012,8,30.18
Singapore,Singapore,1.35,103.82,2012,9,28.9
Singapore,Singapore,1.35,103.82,2012,10,30.19
Singapore,Singapore,1.35,103.82,2012,11,27.67
Singapore,Singapore,1.35,103.82,2012,12,26.7
Singapore,Singapore,1.35,103.82,2013,1,28.42
Singapore,Singapore,1.35,103.82,2013,2,29.31
Singapore,Singapore,1.35,103.82,2013,3,29.16
Singapore,Singapore,1.35,103.82,2013,4,29.68
Singapore,Singapore,1.35,103.82,2013,5,30.11
Singapore,Singapore,1.35,103.82,2013,6,29.78
Singapore,Singapore,1.35,103.82,2013,7,28.92
Singapore,Singapore,1.35,103.82,2013,8,29.72
Singapore,Singapore,1.35,103.82,2013,9,29.26
Singapore,Singapore,1.35,103.82,2013,10,29.56
Singapore,Singapore,1.35,103.82,2013,11,27.97
Singapore,Singapore,1.35,103.82,2013,12,27.89
Singapore,Singapore,1.35,103.82,2014,1,27.34
Singapore,Singapore,1.35,103.82,2014,2,28.89
Singapore,Singapore,1.35,103.82,2014,3,26.83
Singapore,Singapore,1.35,103.82,2014,4,29.74
Singapore,Singapore,1.35,103.82,2014,5,30.09
Singapore,Singapore,1.35,103.82,2014,6,30.55
Singapore,Singapore,1.35,103.82,2014,7,28.96
Singapore,Singapore,1.35,103.82,2014,8,29.4
Singapore,Singapore,1.35,103.82,2014,9,27.63
Singapore,Singapore,1.35,103.82,2014,10,29.11
Singapore,Singapore,1.35,103.82,2014,11,26.98
Singapore,Singapore,1.35,103.82,2014,12,27.31
Singapore,Singapore,1.35,103.82,2015,1,28.04
Singapore,Singapore,1.35,103.82,2015,2,30.06
Singapore,Singapore,1.35,103.82,2015,3,29.43
Singapore,Singapore,1.35,103.82,2015,4,30.18
Singapore,Singapore,1.35,103.82,2015,5,30.16
Singapore,Singapore,1.35,103.82,2015,6,29.67
Singapore,Singapore,1.35,103.82,2015,7,28.79
Singapore,Singapore,1.35,103.82,2015,8,29.47
Singapore,Singapore,1.35,103.82,2015,9,28.2
Singapore,Singapore,1.35,103.82,2015,10,29.59
Singapore,Singapore,1.35,103.82,2015,11,27.9
Singapore,Singapore,1.35,103.82,2015,12,28.75
Singapore,Singapore,1.35,103.82,2016,1,28.86
Singapore,Singapore,1.35,103.82,2016,2,28.02
Singapore,Singapore,1.35,103.82,2016,3,28.78
Singapore,Singapore,1.35,103.82,2016,4,29.59
Singapore,Singapore,1.35,103.82,2016,5,28.92
Singapore,Singapore,1.35,103.82,2016,6,29.47
Singapore,Singapore,1.35,103.82,2016,7,30.9
Singapore,Singapore,1.35,103.82,2016,8,29.61
Singapore,Singapore,1.35,103.82,2016,9,30.53
Singapore,Singapore,1.35,103.82,2016,10,29.77
Singapore,Singapore,1.35,103.82,2016,11,27.67
Singapore,Singapore,1.35,103.82,2016,12,27.92
Singapore,Singapore,1.35,103.82,2017,1,28.62
Singapore,Singapore,1.35,103.82,2017,2,29.51
Singapore,Singapore,1.35,103.82,2017,3,28.8
Singapore,Singapore,1.35,103.82,2017,4,29.15
Singapore,Singapore,1.35,103.82,2017,5,32.51
Singapore,Singapore,1.35,103.82,2017,6,30.11
Singapore,Singapore,1.35,103.82,2017,7,28.98
Singapore,Singapore,1.35,103.82,2017,8,29.29
Singapore,Singapore,1.35,103.82,2017,9,29.04
Singapore,Singapore,1.35,103.82,2017,10,29.29
Singapore,Singapore,1.35,103.82,2017,11,29.11
Singapore,Singapore,1.35,103.82,2017,12,28.12
Singapore,Singapore,1.35,103.82,2018,1,27.41
Singapore,Singapore,1.35,103.82,2018,2,29.11
Singapore,Singapore,1.35,103.82,2018,3,28.9
Singapore,Singapore,1.35,103.82,2018,4,31.22
Singapore,Singapore,1.35,103.82,2018,5,31.04
Singapore,Singapore,1.35,103.82,2018,6,30.3
Singapore,Singapore,1.35,103.82,2018,7,28.33
Singapore,Singapore,1.35,103.82,2018,8,28.37
Singapore,Singapore,1.35,103.82,2018,9,29.23
Singapore,Singapore,1.35,103.82,2018,10,29.46
Singapore,Singapore,1.35,103.82,2018,11,27.96
Singapore,Singapore,1.35,103.82,2018,12,27.89
Singapore,Singapore,1.35,103.82,2019,1,27.83
Singapore,Singapore,1.35,103.82,2019,2,29.23
Singapore,Singapore,1.35,103.82,2019,3,27.57
Singapore,Singapore,1.35,103.82,2019,4,29.47
Singapore,Singapore,1.35,103.82,2019,5,29.8
Singapore,Singapore,1.35,103.82,2019,6,31.09
Singapore,Singapore,1.35,103.82,2019,7,28.67
Singapore,Singapore,1.35,103.82,2019,8,29.37
Singapore,Singapore,1.35,103.82,2019,9,29.4
Singapore,Singapore,1.35,103.82,2019,10,30.15
Singapore,Singapore,1.35,103.82,2019,11,29.13
Singapore,Singapore,1.35,103.82,2019,12,28.2
Singapore,Singapore,1.35,103.82,2020,1,27.93
Singapore,Singapore,1.35,103.82,2020,2,28.8
Singapore,Singapore,1.35,103.82,2020,3,29.09
Singapore,Singapore,1.35,103.82,2020,4,29.96
Singapore,Singapore,1.35,103.82,2020,5,30.65
Singapore,Singapore,1.35,103.82,2020,6,30.55
Singapore,Singapore,1.35,103.82,2020,7,29.67
Singapore,Singapore,1.35,103.82,2020,8,30.14
Singapore,Singapore,1.35,103.82,2020,9,30.56
Singapore,Singapore,1.35,103.82,2020,10,29.35
Singapore,Singapore,1.35,103.82,2020,11,29.03
Singapore,Singapore,1.35,103.82,2020,12,28.01
Singapore,Singapore,1.35,103.82,2021,1,29.11
Singapore,Singapore,1.35,103.82,2021,2,30.02
Singapore,Singapore,1.35,103.82,2021,3,29.98
Singapore,Singapore,1.35,103.82,2021,4,30.34
Singapore,Singapore,1.35,103.82,2021,5,29.81
Singapore,Singapore,1.35,103.82,2021,6,29.3
Singapore,Singapore,1.35,103.82,2021,7,29.25
Singapore,Singapore,1.35,103.82,2021,8,30.35
Singapore,Singapore,1.35,103.82,2021,9,29.06
Singapore,Singapore,1.35,103.82,2021,10,29.83
Singapore,Singapore,1.35,103.82,2021,11,28.87
Singapore,Singapore,1.35,103.82,2021,12,28.08
Singapore,Singapore,1.35,103.82,2022,1,29.22
Singapore,Singapore,1.35,103.82,2022,2,27.26
Singapore,Singapore,1.35,103.82,2022,3,28.44
Singapore,Singapore,1.35,103.82,2022,4,29.66
Singapore,Singapore,1.35,103.82,2022,5,29.72
Singapore,Singapore,1.35,103.82,2022,6,30.53
Singapore,Singapore,1.35,103.82,2022,7,29.5
Singapore,Singapore,1.35,103.82,2022,8,29.57
Singapore,Singapore,1.35,103.82,2022,9,29.71
Singapore,Singapore,1.35,103.82,2022,10,28.63
Singapore,Singapore,1.35,103.82,2022,11,27.44
Singapore,Singapore,1.35,103.82,2022,12,28.57
Singapore,Singapore,1.35,103.82,2023,1,27.87
Singapore,Singapore,1.35,103.82,2023,2,28.21
Singapore,Singapore,1.35,103.82,2023,3,29.99
Singapore,Singapore,1.35,103.82,2023,4,31.29
Singapore,Singapore,1.35,103.82,2023,5,31.4
Singapore,Singapore,1.35,103.82,2023,6,30.44
Singapore,Singapore,1.35,103.82,2023,7,29.75
Singapore,Singapore,1.35,103.82,2023,8,30.27
Singapore,Singapore,1.35,103.82,2023,9,28.87
Singapore,Singapore,1.35,103.82,2023,10,30.09
Singapore,Singapore,1.35,103.82,2023,11,28.51
Singapore,Singapore,1.35,103.82,2023,12,28.95
Cairo,Egypt,30.06,31.25,1950,1,13.13
Cairo,Egypt,30.06,31.25,1950,2,15.91
Cairo,Egypt,30.06,31.25,1950,3,18.16
Cairo,Egypt,30.06,31.25,1950,4,20.96
Cairo,Egypt,30.06,31.25,1950,5,28.02
Cairo,Egypt,30.06,31.25,1950,6,29.34
Cairo,Egypt,30.06,31.25,1950,7,31.88
Cairo,Egypt,30.06,31.25,1950,8,30.94
Cairo,Egypt,30.06,31.25,1950,9,28.82
Cairo,Egypt,30.06,31.25,1950,10,24.79
Cairo,Egypt,30.06,31.25,1950,11,19.3
Cairo,Egypt,30.06,31.25,1950,12,14.36
Cairo,Egypt,30.06,31.25,1951,1,13.31
Cairo,Egypt,30.06,31.25,1951,2,13.61
Cairo,Egypt,30.06,31.25,1951,3,18.1
Cairo,Egypt,30.06,31.25,1951,4,21.24
Cairo,Egypt,30.06,31.25,1951,5,27.14
Cairo,Egypt,30.06,31.25,1951,6,29.22
Cairo,Egypt,30.06,31.25,1951,7,30.19
Cairo,Egypt,30.06,31.25,1951,8,32.14
Cairo,Egypt,30.06,31.25,1951,9,28.77
Cairo,Egypt,30.06,31.25,1951,10,24.02
Cairo,Egypt,30.06,31.25,1951,11,19.15
Cairo,Egypt,30.06,31.25,1951,12,13.84
Cairo,Egypt,30.06,31.25,1952,1,13.43
Cairo,Egypt,30.06,31.25,1952,2,14.56
Cairo,Egypt,30.06,31.25,1952,3,18.73
Cairo,Egypt,30.06,31.25,1952,4,21.86
Cairo,Egypt,30.06,31.25,1952,5,26.74
Cairo,Egypt,30.06,31.25,1952,6,30.05
Cairo,Egypt,30.06,31.25,1952,7,30.62
Cairo,Egypt,30.06,31.25,1952,8,31.27
Cairo,Egypt,30.06,31.25,1952,9,27.66
Cairo,Egypt,30.06,31.25,1952,10,24.36
Cairo,Egypt,30.06,31.25,1952,11,19.89
Cairo,Egypt,30.06,31.25,1952,12,13.53
Cairo,Egypt,30.06,31.25,1953,1,12.96
Cairo,Egypt,30.06,31.25,1953,2,15.38
Cairo,Egypt,30.06,31.25,1953,3,17.75
Cairo,Egypt,30.06,31.25,1953,4,22.38
Cairo,Egypt,30.06,31.25,1953,5,27.44
Cairo,Egypt,30.06,31.25,1953,6,30.81
Cairo,Egypt,30.06,31.25,1953,7,30.63
Cairo,Egypt,30.06,31.25,1953,8,30.39
Cairo,Egypt,30.06,31.25,1953,9,27.84
Cairo,Egypt,30.06,31.25,1953,10,23.38
Cairo,Egypt,30.06,31.25,1953,11,19.45
Cairo,Egypt,30.06,31.25,1953,12,13.24
Cairo,Egypt,30.06,31.25,1954,1,14.71
Cairo,Egypt,30.06,31.25,1954,2,15.98
Cairo,Egypt,30.06,31.25,1954,3,18.08
Cairo,Egypt,30.06,31.25,1954,4,22.68
Cairo,Egypt,30.06,31.25,1954,5,25.93
Cairo,Egypt,30.06,31.25,1954,6,31.84
Cairo,Egypt,30.06,31.25,1954,7,30.66
Cairo,Egypt,30.06,31.25,1954,8,30.99
Cairo,Egypt,30.06,31.25,1954,9,26.77
Cairo,Egypt,30.06,31.25,1954,10,24.41
Cairo,Egypt,30.06,31.25,1954,11,18.3
Cairo,Egypt,30.06,31.25,1954,12,14.14
Cairo,Egypt,30.06,31.25,1955,1,12.71
Cairo,Egypt,30.06,31.25,1955,2,14.34
Cairo,Egypt,30.06,31.25,1955,3,17.53
Cairo,Egypt,30.06,31.25,1955,4,22.25
Cairo,Egypt,30.06,31.25,1955,5,26.19
Cairo,Egypt,30.06,31.25,1955,6,29.57
Cairo,Egypt,30.06,31.25,1955,7,31.55
Cairo,Egypt,30.06,31.25,1955,8,32.91
Cairo,Egypt,30.06,31.25,1955,9,28.42
Cairo,Egypt,30.06,31.25,1955,10,23.45
Cairo,Egypt,30.06,31.25,1955,11,18.83
Cairo,Egypt,30.06,31.25,1955,12,14.11
Cairo,Egypt,30.06,31.25,1956,1,12.86
Cairo,Egypt,30.06,31.25,1956,2,15.74
Cairo,Egypt,30.06,31.25,1956,3,18.26
Cairo,Egypt,30.06,31.25,1956,4,22.74
Cairo,Egypt,30.06,31.25,1956,5,26.89
Cairo,Egypt,30.06,31.25,1956,6,31.04
Cairo,Egypt,30.06,31.25,1956,7,30.99
Cairo,Egypt,30.06,31.25,1956,8,30.43
Cairo,Egypt,30.06,31.25,1956,9,29.63
Cairo,Egypt,30.06,31.25,1956,10,22.83
Cairo,Egypt,30.06,31.25,1956,11,18.59
Cairo,Egypt,30.06,31.25,1956,12,13.67
Cairo,Egypt,30.06,31.25,1957,1,14.88
Cairo,Egypt,30.06,31.25,1957,2,16.39
Cairo,Egypt,30.06,31.25,1957,3,19.17
Cairo,Egypt,30.06,31.25,1957,4,21.89
Cairo,Egypt,30.06,31.25,1957,5,28.82
Cairo,Egypt,30.06,31.25,1957,6,30.38
Cairo,Egypt,30.06,31.25,1957,7,31.81
Cairo,Egypt,30.06,31.25,1957,8,31.25
Cairo,Egypt,30.06,31.25,1957,9,28.09
Cairo,Egypt,30.06,31.25,1957,10,23.95
Cairo,Egypt,30.06,31.25,1957,11,18.98
Cairo,Egypt,30.06,31.25,1957,12,14.55
Cairo,Egypt,30.06,31.25,1958,1,13.4
Cairo,Egypt,30.06,31.25,1958,2,15.12
Cairo,Egypt,30.06,31.25,1958,3,19.2
Cairo,Egypt,30.06,31.25,1958,4,20.07
Cairo,Egypt,30.06,31.25,1958,5,27.5
Cairo,Egypt,30.06,31.25,1958,6,30.65
Cairo,Egypt,30.06,31.25,1958,7,31.95
Cairo,Egypt,30.06,31.25,1958,8,31.1
Cairo,Egypt,30.06,31.25,1958,9,28.29
Cairo,Egypt,30.06,31.25,1958,10,24.83
Cairo,Egypt,30.06,31.25,1958,11,20.19
Cairo,Egypt,30.06,31.25,1958,12,13.93
Cairo,Egypt,30.06,31.25,1959,1,13.35
Cairo,Egypt,30.06,31.25,1959,2,16.34
Cairo,Egypt,30.06,31.25,1959,3,16.68
Cairo,Egypt,30.06,31.25,1959,4,21.68
Cairo,Egypt,30.06,31.25,1959,5,28.19
Cairo,Egypt,30.06,31.25,1959,6,30.93
Cairo,Egypt,30.06,31.25,1959,7,31.53
Cairo,Egypt,30.06,31.25,1959,8,30.85
Cairo,Egypt,30.06,31.25,1959,9,27.54
Cairo,Egypt,30.06,31.25,1959,10,23.75
Cairo,Egypt,30.06,31.25,1959,11,20.25
Cairo,Egypt,30.06,31.25,1959,12,13.72
Cairo,Egypt,30.06,31.25,1960,1,13.25
Cairo,Egypt,30.06,31.25,1960,2,14.65
Cairo,Egypt,30.06,31.25,1960,3,18.77
Cairo,Egypt,30.06,31.25,1960,4,21.8
Cairo,Egypt,30.06,31.25,1960,5,27.11
Cairo,Egypt,30.06,31.25,1960,6,29.0
Cairo,Egypt,30.06,31.25,1960,7,30.05
Cairo,Egypt,30.06,31.25,1960,8,31.19
Cairo,Egypt,30.06,31.25,1960,9,27.25
Cairo,Egypt,30.06,31.25,1960,10,25.65
Cairo,Egypt,30.06,31.25,1960,11,17.74
Cairo,Egypt,30.06,31.25,1960,12,13.62
Cairo,Egypt,30.06,31.25,1961,1,13.21
Cairo,Egypt,30.06,31.25,1961,2,14.94
Cairo,Egypt,30.06,31.25,1961,3,17.43
Cairo,Egypt,30.06,31.25,1961,4,21.53
Cairo,Egypt,30.06,31.25,1961,5,26.5
Cairo,Egypt,30.06,31.25,1961,6,30.0
Cairo,Egypt,30.06,31.25,1961,7,32.56
Cairo,Egypt,30.06,31.25,1961,8,31.25
Cairo,Egypt,30.06,31.25,1961,9,29.03
Cairo,Egypt,30.06,31.25,1961,10,24.55
Cairo,Egypt,30.06,31.25,1961,11,19.98
Cairo,Egypt,30.06,31.25,1961,12,12.24
Cairo,Egypt,30.06,31.25,1962,1,13.0
Cairo,Egypt,30.06,31.25,1962,2,16.13
Cairo,Egypt,30.06,31.25,1962,3,17.82
Cairo,Egypt,30.06,31.25,1962,4,23.45
Cairo,Egypt,30.06,31.25,1962,5,28.25
Cairo,Egypt,30.06,31.25,1962,6,29.89
Cairo,Egypt,30.06,31.25,1962,7,30.86
Cairo,Egypt,30.06,31.25,1962,8,30.51
Cairo,Egypt,30.06,31.25,1962,9,27.78
Cairo,Egypt,30.06,31.25,1962,10,23.35
Cairo,Egypt,30.06,31.25,1962,11,19.52
Cairo,Egypt,30.06,31.25,1962,12,13.2
Cairo,Egypt,30.06,31.25,1963,1,13.66
Cairo,Egypt,30.06,31.25,1963,2,15.67
Cairo,Egypt,30.06,31.25,1963,3,17.07
Cairo,Egypt,30.06,31.25,1963,4,23.32
Cairo,Egypt,30.06,31.25,1963,5,27.59
Cairo,Egypt,30.06,31.25,1963,6,30.76
Cairo,Egypt,30.06,31.25,1963,7,30.7
Cairo,Egypt,30.06,31.25,1963,8,31.67
Cairo,Egypt,30.06,31.25,1963,9,29.02
Cairo,Egypt,30.06,31.25,1963,10,24.16
Cairo,Egypt,30.06,31.25,1963,11,20.64
Cairo,Egypt,30.06,31.25,1963,12,14.26
Cairo,Egypt,30.06,31.25,1964,1,14.05
Cairo,Egypt,30.06,31.25,1964,2,15.46
Cairo,Egypt,30.06,31.25,1964,3,18.66
Cairo,Egypt,30.06,31.25,1964,4,21.08
Cairo,Egypt,30.06,31.25,1964,5,27.51
Cairo,Egypt,30.06,31.25,1964,6,29.74
Cairo,Egypt,30.06,31.25,1964,7,30.66
Cairo,Egypt,30.06,31.25,1964,8,32.47
Cairo,Egypt,30.06,31.25,1964,9,28.1
Cairo,Egypt,30.06,31.25,1964,10,23.55
Cairo,Egypt,30.06,31.25,1964,11,19.0
Cairo,Egypt,30.06,31.25,1964,12,13.34
Cairo,Egypt,30.06,31.25,1965,1,14.27
Cairo,Egypt,30.06,31.25,1965,2,14.78
Cairo,Egypt,30.06,31.25,1965,3,18.64
Cairo,Egypt,30.06,31.25,1965,4,23.22
Cairo,Egypt,30.06,31.25,1965,5,26.92
Cairo,Egypt,30.06,31.25,1965,6,30.64
Cairo,Egypt,30.06,31.25,1965,7,30.55
Cairo,Egypt,30.06,31.25,1965,8,32.98
Cairo,Egypt,30.06,31.25,1965,9,28.93
Cairo,Egypt,30.06,31.25,1965,10,24.14
Cairo,Egypt,30.06,31.25,1965,11,18.73
